50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4438.8 at 16:38 31/8/2010  Report at 19:06 Tuesday 31/8/2010. Processed 19:09 Tuesday 31/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.715,-3.5,1.715,1.72,4.23,f,0.14,1.22,2.47,290.7
4.97,2.00,Andean Res Ltd,4.97,9,4.97,5.00,-,,-,-,-,-
1.30,1.02,Aneka Tambang cdi,1.20,,-,1.30,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,9.30,-33,9.50,9.70,4.16,,-,8.69,0.45,-
7.95,3.89,Aquarius Platinum,4.71,-10,4.70,4.72,2.26,,3.16,-,0.48,65.9
11.38,5.955,Aquila Res,8.50,-26,8.50,8.52,-,,-,-,-,-
6.35,5.50,Aston Res Ltd,6.00,-7,6.00,6.05,-,,-,-,-,-
3.05,1.585,Atlas Iron Ltd,2.09,-6,2.08,2.09,-,,-,-,-,-
3.10,1.48,Avoca Res,2.98,-2,2.98,2.99,-,,-,0.79,-,23.9
3.17,1.465,AWE Ltd,1.56,-4,1.56,1.565,-,,-,1.60,-,-
1.04,0.595,Beach Energy Ltd,0.655,0.5,0.655,0.66,1.75,p,9.17,1.27,2.67,4.1
44.93,35.58,BHP Billiton Ltd,37.05,-82,37.04,37.05,98.54,f,2.72,10.21,2.66,13.8
6.07,3.05,Centennial Coal,6.03,-2,6.02,6.03,8,p,1.69,1.90,1.33,44.7
2.61,1.52,CGA Min Ltd,2.14,,2.13,2.30,-,,-,-,-,115.1
0.444,0.235,Citadel Resource Grp,0.34,0.5,0.33,0.34,-,,-,-,-,-
100.98,74.06,Coal & Allied Ind  ,97.80,40,97.80,98.00,800,f,1.10,19.26,8.18,11.1
2.60,1.275,Coal of Africa,1.325,0.5,1.30,1.325,-,,-,-,-,-
1.055,0.615,Eastern Star Gas,0.84,1,0.835,0.84,-,,-,-,-,-
27.15,12.51,Energy Res,13.15,-17,13.14,13.16,33,f,2.66,-,2.51,15.0
5.31,2.80,Equinox Min Ltd cdi,4.91,-17,4.90,4.91,-,,-,-,-,68.0
150.00,110.77,ETFS Metals etfs gold,134.78,66,134.78,135.10,-,,-,-,-,213.4
11.45,6.03,Extract Res,6.06,-28,6.05,6.06,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.68,-3,4.67,4.68,-,,-,0.51,-,21.2
1.45,0.785,Gindalbie Metals,0.89,-3,0.89,0.895,-,,-,-,-,-
12.53,5.148,Gloucester Coal,12.45,5,12.40,12.46,-,,-,1.99,-,31.2
0.785,0.235,Grange Res,0.56,,0.545,0.565,-,,-,-,-,1.9
5.66,3.22,Iluka Res,5.55,6,5.55,5.56,-,,-,2.57,-,-
4.153,2.45,Ivanhoe Aust,2.60,,2.60,2.63,-,,-,-,-,-
11.45,4.51,Karoon Gas Aust,6.64,-17,6.63,6.65,-,,-,-,-,-
10.90,7.01,Kingsgate Cons,10.02,10,10.02,10.04,35,,2.15,3.16,3.49,13.3
4.51,2.57,Lihir Gold Ltd,4.48,,-,-,2.96,,3.06,1.31,0.66,49.4
1.05,0.375,Lynas Corp,0.98,-6,0.975,0.98,-,,-,-,-,-
17.17,7.84,Macarthur Coal,11.28,,11.27,11.31,25,f,1.97,4.34,2.22,22.9
4.89,2.291,Medusa Min Ltd,4.00,6,4.00,4.02,-,,-,0.91,-,11.3
0.94,0.514,Minara Res,0.74,-0.5,0.73,0.74,-,,-,0.74,-,17.8
2.09,0.965,Mount Gibson Iron,1.74,-4,1.74,1.745,-,,-,0.86,-,14.1
5.50,3.92,New Hope Corp,4.63,1,4.61,4.63,9.5,f,3.05,2.67,2.05,16.0
39.75,29.27,Newcrest Min,37.25,124,37.07,37.25,25,,4.61,10.19,0.67,32.3
3.90,0.845,OceanaGold Corp cdi,3.51,10,3.49,3.55,-,,-,2.35,-,83.2
6.93,4.97,Oil Search Ltd,5.90,-2,5.89,5.90,4.47,,3.07,-,0.76,43.0
2.13,1.335,OM Hldgs Ltd,1.525,-0.5,1.525,1.53,2.75,,2.41,0.56,1.80,23.0
1.325,0.945,OZ Minerals,1.22,-4.5,1.22,1.225,3,,5.07,0.95,2.46,8.0
5.18,3.37,Paladin Energy,3.71,-8,3.71,3.72,-,,-,1.53,-,-
0.65,0.385,PanAust Ltd,0.59,-1,0.59,0.595,-,,-,0.23,-,15.0
2.90,0.82,Perseus Min Ltd,2.75,,2.75,2.76,-,,-,-,-,-
81.25,55.20,Rio Tinto Ltd,70.09,-92,70.07,70.09,100.83,f,4.61,15.37,1.44,15.1
11.24,5.12,Riversdale Min,9.11,-43,9.09,9.12,-,,-,1.96,-,-
5.94,1.65,Sandfire Res,5.11,-8,5.11,5.13,-,,-,-,-,-
16.05,11.24,Santos Ltd,14.20,-23,14.20,14.21,42,f,1.51,-,2.96,22.4
0.395,0.207,St Barbara Ltd,0.325,-2,0.325,0.33,-,,-,0.18,-,-
5.83,3.52,Western Areas NL,5.15,-5,5.15,5.17,6,,1.33,0.95,1.17,64.4
3.84,1.955,White Energy Co,3.45,,3.45,3.46,-,,-,-,-,-
6.47,3.31,Whitehaven Coal,5.98,-12,5.98,5.99,5.6,f,4.32,1.98,0.94,24.7
53.869,39.63,Woodside Pet,41.87,-58,41.87,41.90,109.68,f,2.45,16.79,2.62,15.6
12.65,8.45,Zimplats Hldgs,11.00,,10.75,10.90,-,,-,-,-,8.3
